[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[Epoch 1]	Learning rate: 5.00e-5
[187200/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	425547.5+11.5s
[190800/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	433852.0+12.3s
[194400/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	442158.4+11.5s
[198000/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	450378.6+11.0s
[201600/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	458517.4+11.1s
[205200/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	466319.7+10.0s
[208800/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	474600.2+12.5s
[212400/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	482559.8+10.5s
[216000/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	490834.2+12.5s
[219600/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	499527.7+11.5s
[223200/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	507837.4+11.9s
[226800/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	516096.6+11.7s
[230400/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	524090.7+10.3s
[234000/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	532219.6+12.0s
[237600/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	540549.9+11.6s
[241200/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	548713.3+10.5s
[244800/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	556712.1+11.0s
[248400/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	564888.6+12.1s
[252000/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	573323.3+10.0s
[255600/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	581352.8+12.0s
[259200/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	589510.9+11.4s
[262800/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	597647.9+11.2s
[266400/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	605534.9+10.0s
[270000/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	613406.5+11.2s
[273600/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	621630.4+10.5s
[277200/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	629620.4+11.1s
[280800/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	637917.0+11.8s
[284400/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	646060.4+11.4s
[288000/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	654187.4+11.4s
[291600/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	662379.6+10.6s
[295200/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	670576.5+11.8s
[298800/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	678824.6+11.2s
[302400/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	687044.1+10.9s
[306000/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	694931.0+10.1s
[309600/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	702848.9+11.1s
[313200/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	711105.7+11.5s
[316800/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	719241.9+11.3s
[320400/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	727398.9+10.9s
[324000/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	735653.9+11.3s
[327600/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	743625.0+11.4s
[331200/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	752020.8+11.5s
[334800/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	760306.2+10.9s
[338400/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	768477.4+11.3s
[RefMRI x2.0]	PSNR: 40.3215 SSIM: 0.9905
[RefMRI x3.0]	PSNR: 37.6142 SSIM: 0.9841
[RefMRI x4.0]	PSNR: 35.7916 SSIM: 0.9779
[Epoch 13]	Learning rate: 1.00e-4
[3600/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0102]	3920.7+11.1s
[7200/339140]	[L1: 0.0099][KLoss: 0.0007][Total: 0.0106]	12207.2+12.0s
[10800/339140]	[L1: 0.0099][KLoss: 0.0007][Total: 0.0106]	20775.7+11.7s
[14400/339140]	[L1: 0.0099][KLoss: 0.0007][Total: 0.0106]	28516.2+10.7s
[18000/339140]	[L1: 0.0098][KLoss: 0.0007][Total: 0.0104]	36503.6+11.2s
[21600/339140]	[L1: 0.0097][KLoss: 0.0007][Total: 0.0104]	45046.0+11.9s
[25200/339140]	[L1: 0.0096][KLoss: 0.0007][Total: 0.0103]	53139.2+10.7s
[28800/339140]	[L1: 0.0097][KLoss: 0.0007][Total: 0.0103]	61254.3+11.9s
[32400/339140]	[L1: 0.0096][KLoss: 0.0007][Total: 0.0103]	69794.3+11.8s
[36000/339140]	[L1: 0.0096][KLoss: 0.0007][Total: 0.0103]	78230.8+11.0s
[39600/339140]	[L1: 0.0096][KLoss: 0.0006][Total: 0.0102]	86358.0+10.6s
[43200/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	94559.0+11.5s
[46800/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	102784.3+10.4s
[50400/339140]	[L1: 0.0095][KLoss: 0.0006][Total: 0.0101]	111185.8+12.4s
[54000/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	119722.8+11.7s
[57600/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	128438.0+11.9s
[61200/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0101]	137112.5+12.1s
[64800/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	145657.0+11.9s
[68400/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	153849.9+10.7s
[72000/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	161663.6+9.7s
[75600/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	169379.9+11.1s
[79200/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	177336.3+10.8s
[82800/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	185668.7+11.4s
[86400/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	193962.3+12.1s
[90000/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	202531.2+11.3s
[93600/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	210527.5+10.0s
[97200/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	218140.9+10.6s
[100800/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	226101.0+10.6s
[104400/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	234285.1+12.5s
[108000/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	243063.0+11.3s
[111600/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	251223.3+11.0s
[115200/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	259678.9+11.8s
[118800/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	268074.7+11.8s
[122400/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	276357.4+11.7s
[126000/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	285028.8+11.9s
[129600/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	293298.2+10.8s
[133200/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	301228.1+11.3s
[136800/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	309458.5+11.9s
[140400/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	317700.1+11.7s
[144000/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	326210.2+11.7s
[147600/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	335019.6+13.0s
[151200/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	343542.0+11.6s
[154800/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	351686.9+11.1s
[158400/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	359999.3+12.0s
[162000/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	368408.2+11.0s
[165600/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	376175.0+11.2s
[169200/339140]	[L1: 0.0094][KLoss: 0.0006][Total: 0.0100]	384167.7+10.6s
[172800/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	391886.0+9.0s
[176400/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	399828.5+11.6s
[180000/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	408119.1+11.9s
[183600/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	416677.2+11.8s
[187200/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	424676.9+10.6s
[190800/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	432241.0+10.8s
[194400/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0100]	440387.8+10.8s
[198000/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0099]	448311.3+10.0s
[201600/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0099]	456102.5+10.6s
[205200/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0099]	464295.3+12.5s
[208800/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0099]	472512.4+11.0s
[212400/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0099]	480734.6+11.5s
[216000/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0099]	489150.8+11.2s
[219600/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0099]	497499.7+11.8s
[223200/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0099]	505707.0+10.6s
[226800/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0099]	513612.2+10.7s
[230400/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0099]	522016.2+12.2s
[234000/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0099]	530143.3+11.0s
[237600/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0099]	538730.0+12.0s
[241200/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0099]	547511.1+11.9s
[244800/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0099]	555587.3+10.7s
[248400/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0099]	563699.3+10.8s
[252000/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0099]	571766.4+10.6s
[255600/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0099]	579825.9+11.5s
[259200/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0099]	587746.2+9.9s
[262800/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	595470.4+10.1s
[266400/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	603503.2+12.2s
[270000/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	612004.6+10.6s
[273600/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	619830.9+11.0s
[277200/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	628105.1+10.8s
[280800/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	636279.9+11.2s
[284400/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	644409.6+10.6s
[288000/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	652217.8+10.2s
[291600/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	660235.4+12.1s
[295200/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	668728.5+11.9s
[298800/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	677290.8+11.3s
[302400/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	685779.7+11.9s
[306000/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	694144.4+10.6s
[309600/339140]	[L1: 0.0091][KLoss: 0.0006][Total: 0.0098]	702167.5+10.7s
[313200/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	710120.7+11.3s
[316800/339140]	[L1: 0.0091][KLoss: 0.0006][Total: 0.0098]	718178.6+11.7s
[320400/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	726640.3+11.9s
[324000/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	735256.9+12.0s
[327600/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	743428.8+11.6s
[331200/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	751949.0+11.4s
[334800/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	760418.0+11.9s
[338400/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	768715.1+10.9s
[RefMRI x2.0]	PSNR: 40.5739 SSIM: 0.9913
[RefMRI x3.0]	PSNR: 37.7583 SSIM: 0.9847
[RefMRI x4.0]	PSNR: 35.8947 SSIM: 0.9788
[Epoch 14]	Learning rate: 1.00e-4
[3600/339140]	[L1: 0.0093][KLoss: 0.0006][Total: 0.0099]	4152.9+12.1s
[7200/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	12349.2+12.0s
[10800/339140]	[L1: 0.0092][KLoss: 0.0006][Total: 0.0098]	20795.3+12.1s
[14400/339140]	[L1: 0.0090][KLoss: 0.0006][Total: 0.0096]	28831.0+11.4s
[18000/339140]	[L1: 0.0090][KLoss: 0.0006][Total: 0.0096]	37049.7+11.9s
[21600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	45398.8+12.0s
[25200/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	53786.3+11.6s
[28800/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	61986.4+12.1s
[32400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	70288.5+12.6s
[36000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	78343.8+11.5s
[39600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	86066.7+11.7s
[43200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0096]	94175.8+11.7s
[46800/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	102082.1+11.6s
[50400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	110357.3+12.2s
[54000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	118923.6+12.2s
[57600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0096]	126837.4+12.6s
[61200/339140]	[L1: 0.0090][KLoss: 0.0006][Total: 0.0096]	135057.2+11.9s
[64800/339140]	[L1: 0.0090][KLoss: 0.0006][Total: 0.0096]	142956.5+11.2s
[68400/339140]	[L1: 0.0090][KLoss: 0.0006][Total: 0.0096]	151075.0+12.0s
[72000/339140]	[L1: 0.0090][KLoss: 0.0006][Total: 0.0096]	159191.4+12.1s
[75600/339140]	[L1: 0.0090][KLoss: 0.0006][Total: 0.0096]	167359.5+12.0s
[79200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0096]	175972.4+13.0s
[82800/339140]	[L1: 0.0090][KLoss: 0.0006][Total: 0.0096]	184608.5+12.3s
[86400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0096]	192749.8+11.7s
[90000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0096]	201070.0+12.0s
[93600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	209505.3+11.8s
[97200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	217743.6+12.0s
[100800/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	225841.3+11.6s
[104400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	233539.8+11.0s
[108000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	241269.9+11.4s
[111600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	249229.6+11.8s
[115200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	257019.6+11.5s
[118800/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	265168.8+12.1s
[122400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	273665.0+12.5s
[126000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	282059.9+11.7s
[129600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	290040.7+12.0s
[133200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	297700.3+10.9s
[136800/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	305974.3+12.4s
[140400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	314287.1+11.3s
[144000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	322175.8+12.0s
[147600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	330549.1+12.5s
[151200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	338761.1+11.5s
[154800/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	347142.7+12.4s
[158400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	355508.5+12.5s
[162000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	363592.2+11.4s
[165600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	371851.3+11.9s
[169200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	379779.7+11.6s
[172800/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	388122.0+12.0s
[176400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	396051.4+11.6s
[180000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	404368.6+12.1s
[183600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	412707.4+11.9s
[187200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	420902.9+12.6s
[190800/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	429128.9+11.3s
[194400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	437094.1+11.9s
[198000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	445606.0+12.6s
[201600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	454044.7+12.1s
[205200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	462233.2+11.2s
[208800/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	470256.7+12.4s
[212400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	478637.8+12.6s
[216000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	487040.0+12.1s
[219600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	495567.0+12.5s
[223200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	503868.5+11.8s
[226800/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	511937.4+11.3s
[230400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	520037.4+11.9s
[234000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	528062.9+11.8s
[237600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	536205.9+11.9s
[241200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	544791.1+12.8s
[244800/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	553225.4+11.7s
[248400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	561465.6+11.9s
[252000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	569721.0+12.0s
[255600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	577742.2+11.5s
[259200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	586119.6+12.2s
[262800/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	594360.5+12.4s
[266400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	602546.1+11.9s
[270000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	610474.6+11.7s
[273600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	618649.9+12.0s
[277200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	626968.1+11.4s
[280800/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	634954.1+11.1s
[284400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	643132.4+11.7s
[288000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	651508.4+11.6s
[291600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	659869.0+12.2s
[295200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	668181.6+10.8s
[298800/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	675919.9+11.2s
[302400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	684400.0+12.4s
[306000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	693025.7+11.7s
[309600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	701243.5+11.3s
[313200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	709468.0+11.2s
[316800/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	717908.5+11.7s
[320400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	726437.7+12.0s
[324000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	735027.8+11.9s
[327600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	743658.2+12.4s
[331200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	751779.9+9.7s
[334800/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	759582.5+11.4s
[338400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	767801.7+11.1s
[RefMRI x2.0]	PSNR: 40.7282 SSIM: 0.9903
[RefMRI x3.0]	PSNR: 37.5293 SSIM: 0.9829
[RefMRI x4.0]	PSNR: 35.9084 SSIM: 0.9766
[Epoch 15]	Learning rate: 1.00e-4
[3600/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	4439.7+12.1s
[7200/339140]	[L1: 0.0090][KLoss: 0.0006][Total: 0.0096]	12571.2+11.2s
[10800/339140]	[L1: 0.0090][KLoss: 0.0006][Total: 0.0096]	20923.8+10.4s
[14400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	28988.6+10.9s
[18000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0096]	37070.9+11.2s
[21600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	44926.8+10.3s
[25200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0096]	52983.4+11.5s
[28800/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0096]	61250.5+11.4s
[32400/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	69341.8+10.7s
[36000/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	77804.1+11.7s
[39600/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	85915.9+11.3s
[43200/339140]	[L1: 0.0089][KLoss: 0.0006][Total: 0.0095]	94187.3+11.4s
[46800/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0095]	102628.1+11.4s
[50400/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	110821.6+11.1s
[54000/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	118964.3+11.1s
[57600/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	126842.5+10.4s
[61200/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	135054.0+11.2s
[64800/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	143283.5+11.5s
[68400/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	151290.3+10.8s
[72000/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	159644.0+12.0s
[75600/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	167813.1+11.1s
[79200/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0095]	175943.0+11.4s
[82800/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	184264.3+11.3s
[86400/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	192333.8+10.4s
[90000/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	200560.6+11.0s
[93600/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	208744.5+11.5s
[97200/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	217253.5+11.5s
[100800/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	225282.9+11.5s
[104400/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0095]	233699.4+12.3s
[108000/339140]	[L1: 0.0088][KLoss: 0.0006][Total: 0.0094]	242357.0+11.9s
